trade_idx,mode,param,old,new,reason,sample_size,recent_pnl,recent_expectancy,recent_win_rate,recent_drawdown,deadband,direction,explain
2126,B,session_cap,3.0,4.0,RECOVER,10,950.0,95.0,0.3,-342.0,40.0,risk_up,Streak over -> cap back to default.
2141,B,session_cap,4.0,3.0,STREAK,10,2213.0,221.3,0.2,-390.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2146,B,session_cap,3.0,4.0,RECOVER,10,752.0,75.2,0.3,-425.0,40.0,risk_up,Streak over -> cap back to default.
2155,B,session_cap,4.0,3.0,STREAK,10,1109.0,110.9,0.3,-800.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2160,B,session_cap,3.0,4.0,RECOVER,10,6694.0,669.4,0.4,-800.0,40.0,risk_up,Streak over -> cap back to default.
2193,B,session_cap,4.0,3.0,STREAK,10,2367.0,236.7,0.4,-82.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2201,B,session_cap,3.0,2.0,STREAK,10,731.0,73.1,0.3,-299.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2210,B,session_cap,2.0,3.0,RECOVER,10,964.0,96.4,0.3,-92.0,40.0,risk_up,Streak over -> cap back to default.
2215,B,session_cap,3.0,2.0,STREAK,10,226.0,22.6,0.1,-136.0,40.0,risk_down,5 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2225,B,session_cap,2.0,3.0,RECOVER,10,869.0,86.9,0.2,-314.0,40.0,risk_up,Streak over -> cap back to default.
2230,B,session_cap,3.0,4.0,RECOVER,10,1225.0,122.5,0.3,-275.0,40.0,risk_up,Streak over -> cap back to default.
2239,B,session_cap,4.0,3.0,STREAK,10,4192.0,419.2,0.5,-360.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2247,B,session_cap,3.0,2.0,STREAK,10,4135.0,413.5,0.2,-275.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2254,B,session_cap,2.0,3.0,RECOVER,10,-54.0,-5.4,0.1,-631.0,40.0,risk_up,Streak over -> cap back to default.
2261,B,session_cap,3.0,4.0,RECOVER,10,1183.0,118.3,0.4,-640.0,40.0,risk_up,Streak over -> cap back to default.
2269,B,session_cap,4.0,3.0,STREAK,10,2162.0,216.2,0.3,-655.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2275,B,session_cap,3.0,4.0,RECOVER,10,368.0,36.8,0.2,-403.0,40.0,risk_up,Streak over -> cap back to default.
2280,B,session_cap,4.0,3.0,STREAK,10,1040.0,104.0,0.3,-660.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2286,B,session_cap,3.0,4.0,RECOVER,10,6174.0,617.4,0.3,-477.0,40.0,risk_up,Streak over -> cap back to default.
2292,B,session_cap,4.0,3.0,STREAK,10,393.0,39.3,0.2,-439.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2298,B,session_cap,3.0,4.0,RECOVER,10,364.0,36.4,0.2,-545.0,40.0,risk_up,Streak over -> cap back to default.
2305,B,session_cap,4.0,3.0,STREAK,10,796.0,79.6,0.2,-242.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2311,B,session_cap,3.0,4.0,RECOVER,10,1339.0,134.0,0.2,-265.0,40.0,risk_up,Streak over -> cap back to default.
2335,B,session_cap,4.0,3.0,STREAK,10,2248.0,224.8,0.4,-148.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2340,B,session_cap,3.0,2.0,STREAK,10,776.0,77.6,0.2,-229.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2347,B,session_cap,2.0,3.0,RECOVER,10,2555.0,255.5,0.3,-138.0,40.0,risk_up,Streak over -> cap back to default.
2353,B,session_cap,3.0,2.0,STREAK,10,2804.0,280.4,0.4,-1211.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2360,B,session_cap,2.0,3.0,RECOVER,10,-113.0,-11.3,0.3,-287.0,40.0,risk_up,Streak over -> cap back to default.
2368,B,session_cap,3.0,4.0,RECOVER,10,25.0,2.5,0.3,-927.0,40.0,risk_up,Streak over -> cap back to default.
2381,B,session_cap,4.0,3.0,STREAK,10,1631.0,163.1,0.2,-942.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2387,B,session_cap,3.0,4.0,RECOVER,10,1142.0,114.2,0.2,-350.0,40.0,risk_up,Streak over -> cap back to default.
2401,B,session_cap,4.0,3.0,STREAK,10,1109.0,110.9,0.2,-279.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2406,B,session_cap,3.0,4.0,RECOVER,10,1122.0,112.2,0.2,-438.0,40.0,risk_up,Streak over -> cap back to default.
2415,B,session_cap,4.0,3.0,STREAK,10,1170.0,117.0,0.3,-139.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2420,B,session_cap,3.0,2.0,STREAK,10,-179.0,-17.9,0.1,-400.0,40.0,risk_down,9 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2425,B,session_cap,2.0,3.0,RECOVER,10,1689.0,168.9,0.2,-458.0,40.0,risk_up,Streak over -> cap back to default.
2433,B,session_cap,3.0,2.0,STREAK,10,2136.0,213.6,0.3,-660.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2441,B,session_cap,2.0,3.0,RECOVER,10,1343.0,134.3,0.2,-128.0,40.0,risk_up,Streak over -> cap back to default.
2447,B,session_cap,3.0,2.0,STREAK,10,335.0,33.5,0.2,-208.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2455,B,session_cap,2.0,3.0,RECOVER,10,226.0,22.6,0.3,-138.0,40.0,risk_up,Streak over -> cap back to default.
2460,B,session_cap,3.0,4.0,RECOVER,10,966.0,96.6,0.5,-138.0,40.0,risk_up,Streak over -> cap back to default.
2480,B,session_cap,4.0,3.0,STREAK,10,1926.0,192.6,0.4,-257.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2485,B,session_cap,3.0,2.0,STREAK,10,115.0,11.5,0.2,-665.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2495,B,session_cap,2.0,3.0,RECOVER,10,2077.0,207.7,0.4,-425.0,40.0,risk_up,Streak over -> cap back to default.
2500,B,session_cap,3.0,4.0,RECOVER,10,2300.0,230.0,0.4,-242.0,40.0,risk_up,Streak over -> cap back to default.
2522,B,session_cap,4.0,3.0,STREAK,10,1533.0,153.3,0.4,-336.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2529,B,session_cap,3.0,4.0,RECOVER,10,-1.0,-0.1,0.2,-1028.0,40.0,risk_up,Streak over -> cap back to default.
2534,B,session_cap,4.0,3.0,STREAK,10,710.0,71.0,0.2,-336.0,40.0,risk_down,5 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2539,B,session_cap,3.0,2.0,STREAK,10,-999.0,-99.9,0.0,-960.0,40.0,risk_down,10 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2546,B,session_cap,2.0,3.0,RECOVER,10,444.0,44.4,0.3,-628.0,40.0,risk_up,Streak over -> cap back to default.
2551,B,session_cap,3.0,2.0,STREAK,10,566.0,56.6,0.2,-178.0,40.0,risk_down,5 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2557,B,session_cap,2.0,3.0,RECOVER,10,2135.0,213.5,0.2,-194.0,40.0,risk_up,Streak over -> cap back to default.
2565,B,session_cap,3.0,2.0,STREAK,10,1602.0,160.2,0.3,-326.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2575,B,session_cap,2.0,3.0,RECOVER,10,511.0,51.1,0.1,-587.0,40.0,risk_up,Streak over -> cap back to default.
2582,B,session_cap,3.0,2.0,STREAK,10,2613.0,261.3,0.3,-202.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2594,B,session_cap,2.0,3.0,RECOVER,10,-638.0,-63.8,0.1,-1366.0,40.0,risk_up,Streak over -> cap back to default.
2599,B,session_cap,3.0,4.0,RECOVER,10,1943.0,194.3,0.3,-299.0,40.0,risk_up,Streak over -> cap back to default.
2645,B,session_cap,4.0,3.0,STREAK,10,4135.0,413.5,0.4,-212.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2650,B,session_cap,3.0,4.0,RECOVER,10,1774.0,177.4,0.4,-212.0,40.0,risk_up,Streak over -> cap back to default.
2659,B,session_cap,4.0,3.0,STREAK,10,2108.0,210.8,0.3,-604.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2664,B,session_cap,3.0,2.0,STREAK,10,522.0,52.2,0.1,-655.0,40.0,risk_down,9 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2669,B,session_cap,2.0,3.0,RECOVER,10,-310.0,-31.0,0.2,-1343.0,40.0,risk_up,Streak over -> cap back to default.
2675,B,session_cap,3.0,2.0,STREAK,10,1425.0,142.5,0.3,-129.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2682,B,session_cap,2.0,3.0,RECOVER,10,2148.0,214.8,0.1,-270.0,40.0,risk_up,Streak over -> cap back to default.
2690,B,session_cap,3.0,2.0,STREAK,10,4082.0,408.2,0.3,-562.0,40.0,risk_down,4 losses in a row (normal for 29% WR!) -> twitchy cap on trades/day.
2696,B,session_cap,2.0,3.0,RECOVER,10,5075.0,507.5,0.3,-443.0,40.0,risk_up,Streak over -> cap back to default.
14,B,size_mult,1.0,1.25,HOT,10,2962.0,296.2,0.3,-310.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $296) -> cranks heat UP (this is the hunting behavior).
19,B,size_mult,1.25,1.5,HOT,10,3318.0,331.8,0.4,-142.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $332) -> cranks heat UP (this is the hunting behavior).
32,B,size_mult,1.5,1.25,EXP_NEG,10,-130.0,-13.0,0.2,-264.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-13 vs base $113, band $40) -> turn heat down."
38,B,size_mult,1.25,1.0,EXP_NEG,10,-32.0,-3.2,0.3,-149.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-3 vs base $95, band $40) -> turn heat down."
43,B,size_mult,1.0,0.75,EXP_NEG,10,-38.0,-3.8,0.2,-212.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-4 vs base $82, band $40) -> turn heat down."
48,B,size_mult,0.75,1.0,RECOVER,10,1055.0,105.5,0.3,-87.0,40.0,risk_up,Temperature back inside the deadband -> step back toward default. Never above it.
53,B,size_mult,1.0,1.25,HOT,10,2022.0,202.2,0.5,-211.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $202) -> cranks heat UP (this is the hunting behavior).
60,B,size_mult,1.25,1.0,EXP_NEG,10,-222.0,-22.2,0.2,-235.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-22 vs base $89, band $40) -> turn heat down."
65,B,size_mult,1.0,0.75,EXP_NEG,10,-75.0,-7.5,0.2,-351.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-7 vs base $81, band $40) -> turn heat down."
70,B,size_mult,0.75,0.5,EXP_NEG,10,-422.0,-42.2,0.1,-360.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-42 vs base $70, band $40) -> turn heat down."
75,B,size_mult,0.5,0.75,RECOVER,10,101.0,10.1,0.2,-384.0,40.0,risk_up,Temperature back inside the deadband -> step back toward default. Never above it.
80,B,size_mult,0.75,1.0,RECOVER,10,656.0,65.6,0.4,-113.0,40.0,risk_up,Temperature back inside the deadband -> step back toward default. Never above it.
109,B,size_mult,1.0,0.75,EXP_NEG,10,-31.0,-3.1,0.3,-220.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-3 vs base $64, band $40) -> turn heat down."
115,B,size_mult,0.75,1.0,RECOVER,10,584.0,58.4,0.4,-38.0,40.0,risk_up,Temperature back inside the deadband -> step back toward default. Never above it.
128,B,size_mult,1.0,1.25,HOT,10,1562.0,156.2,0.5,-195.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $156) -> cranks heat UP (this is the hunting behavior).
135,B,size_mult,1.25,1.0,EXP_NEG,10,-174.0,-17.4,0.1,-297.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-17 vs base $63, band $40) -> turn heat down."
144,B,size_mult,1.0,1.25,HOT,10,2475.0,247.5,0.4,-115.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $248) -> cranks heat UP (this is the hunting behavior).
149,B,size_mult,1.25,1.5,HOT,10,4024.0,402.4,0.4,-108.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $402) -> cranks heat UP (this is the hunting behavior).
171,B,size_mult,1.5,1.25,EXP_NEG,10,-32.0,-3.2,0.1,-112.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-3 vs base $79, band $40) -> turn heat down."
200,B,size_mult,1.25,1.5,HOT,10,3449.0,344.9,0.3,-35.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $345) -> cranks heat UP (this is the hunting behavior).
222,B,size_mult,1.5,1.25,EXP_NEG,10,-19.0,-1.9,0.1,-116.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-2 vs base $88, band $40) -> turn heat down."
235,B,size_mult,1.25,1.0,EXP_NEG,10,-70.0,-7.0,0.2,-184.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-7 vs base $85, band $40) -> turn heat down."
240,B,size_mult,1.0,0.75,EXP_NEG,10,-163.0,-16.3,0.1,-211.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-16 vs base $83, band $40) -> turn heat down."
245,B,size_mult,0.75,0.5,EXP_NEG,10,-54.0,-5.4,0.1,-117.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-5 vs base $81, band $40) -> turn heat down."
250,B,size_mult,0.5,0.75,RECOVER,10,700.0,70.0,0.3,-154.0,40.0,risk_up,Temperature back inside the deadband -> step back toward default. Never above it.
255,B,size_mult,0.75,1.0,RECOVER,10,433.0,43.3,0.2,-245.0,40.0,risk_up,Temperature back inside the deadband -> step back toward default. Never above it.
260,B,size_mult,1.0,0.75,EXP_NEG,10,-625.0,-62.5,0.1,-561.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-62 vs base $77, band $40) -> turn heat down."
266,B,size_mult,0.75,1.0,RECOVER,10,249.0,24.9,0.2,-229.0,40.0,risk_up,Temperature back inside the deadband -> step back toward default. Never above it.
284,B,size_mult,1.0,0.75,EXP_NEG,10,-30.0,-3.0,0.4,-548.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-3 vs base $75, band $40) -> turn heat down."
289,B,size_mult,0.75,1.0,RECOVER,10,74.0,7.4,0.3,-482.0,40.0,risk_up,Temperature back inside the deadband -> step back toward default. Never above it.
314,B,size_mult,1.0,0.75,EXP_NEG,10,-39.0,-3.9,0.1,-95.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-4 vs base $72, band $40) -> turn heat down."
319,B,size_mult,0.75,0.5,EXP_NEG,10,-141.0,-14.1,0.3,-425.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-14 vs base $71, band $40) -> turn heat down."
332,B,size_mult,0.5,0.75,RECOVER,10,300.0,30.0,0.3,-100.0,40.0,risk_up,Temperature back inside the deadband -> step back toward default. Never above it.
337,B,size_mult,0.75,1.0,HOT,10,2219.0,221.9,0.5,-93.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $222) -> cranks heat UP (this is the hunting behavior).
342,B,size_mult,1.0,1.25,HOT,10,3346.0,334.6,0.5,-54.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $335) -> cranks heat UP (this is the hunting behavior).
347,B,size_mult,1.25,1.5,HOT,10,2225.0,222.5,0.3,-153.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $223) -> cranks heat UP (this is the hunting behavior).
357,B,size_mult,1.5,1.25,EXP_NEG,10,-30.0,-3.0,0.1,-302.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-3 vs base $75, band $40) -> turn heat down."
362,B,size_mult,1.25,1.0,EXP_NEG,10,-477.0,-47.7,0.1,-465.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-48 vs base $73, band $40) -> turn heat down."
368,B,size_mult,1.0,1.25,HOT,10,2863.0,286.3,0.3,-460.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $286) -> cranks heat UP (this is the hunting behavior).
373,B,size_mult,1.25,1.5,HOT,10,4229.0,422.9,0.5,-158.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $423) -> cranks heat UP (this is the hunting behavior).
403,B,size_mult,1.5,1.25,EXP_NEG,10,-403.0,-40.3,0.1,-331.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-40 vs base $97, band $40) -> turn heat down."
410,B,size_mult,1.25,1.0,EXP_NEG,10,-17.0,-1.7,0.2,-367.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-2 vs base $96, band $40) -> turn heat down."
415,B,size_mult,1.0,0.75,EXP_NEG,10,-170.0,-17.0,0.1,-720.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-17 vs base $94, band $40) -> turn heat down."
420,B,size_mult,0.75,0.5,EXP_NEG,10,-3.0,-0.3,0.2,-368.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-0 vs base $94, band $40) -> turn heat down."
425,B,size_mult,0.5,0.75,HOT,10,1632.0,163.2,0.5,-122.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $163) -> cranks heat UP (this is the hunting behavior).
430,B,size_mult,0.75,1.0,HOT,10,1652.0,165.2,0.4,-219.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $165) -> cranks heat UP (this is the hunting behavior).
436,B,size_mult,1.0,0.75,EXP_NEG,10,-134.0,-13.4,0.1,-160.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-13 vs base $94, band $40) -> turn heat down."
441,B,size_mult,0.75,1.0,RECOVER,10,965.0,96.5,0.3,-183.0,40.0,risk_up,Temperature back inside the deadband -> step back toward default. Never above it.
446,B,size_mult,1.0,1.25,HOT,10,1890.0,189.0,0.4,-183.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $189) -> cranks heat UP (this is the hunting behavior).
451,B,size_mult,1.25,1.5,HOT,10,1527.0,152.7,0.4,-103.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $153) -> cranks heat UP (this is the hunting behavior).
468,B,size_mult,1.5,1.25,EXP_NEG,10,-124.0,-12.4,0.2,-693.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-12 vs base $98, band $40) -> turn heat down."
479,B,size_mult,1.25,1.5,HOT,10,1633.0,163.3,0.4,-103.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $163) -> cranks heat UP (this is the hunting behavior).
506,B,size_mult,1.5,1.25,EXP_NEG,10,-583.0,-58.3,0.2,-779.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-58 vs base $99, band $40) -> turn heat down."
514,B,size_mult,1.25,1.5,HOT,10,1618.0,161.8,0.4,-35.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $162) -> cranks heat UP (this is the hunting behavior).
531,B,size_mult,1.5,1.25,EXP_NEG,10,-377.0,-37.7,0.0,-365.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-38 vs base $97, band $40) -> turn heat down."
536,B,size_mult,1.25,1.5,HOT,10,2664.0,266.4,0.3,-116.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $266) -> cranks heat UP (this is the hunting behavior).
553,B,size_mult,1.5,1.25,EXP_NEG,10,-462.0,-46.2,0.0,-370.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-46 vs base $100, band $40) -> turn heat down."
558,B,size_mult,1.25,1.0,EXP_NEG,10,-149.0,-14.9,0.1,-212.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-15 vs base $99, band $40) -> turn heat down."
566,B,size_mult,1.0,0.75,EXP_NEG,10,-84.0,-8.4,0.1,-242.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-8 vs base $97, band $40) -> turn heat down."
571,B,size_mult,0.75,1.0,HOT,10,6137.0,613.7,0.3,-310.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $614) -> cranks heat UP (this is the hunting behavior).
576,B,size_mult,1.0,1.25,HOT,10,6705.0,670.5,0.4,-92.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $670) -> cranks heat UP (this is the hunting behavior).
581,B,size_mult,1.25,1.5,HOT,10,3173.0,317.3,0.4,-92.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $317) -> cranks heat UP (this is the hunting behavior).
599,B,size_mult,1.5,1.25,EXP_NEG,10,-360.0,-36.0,0.1,-925.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-36 vs base $110, band $40) -> turn heat down."
604,B,size_mult,1.25,1.0,EXP_NEG,10,-1041.0,-104.1,0.0,-949.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-104 vs base $109, band $40) -> turn heat down."
609,B,size_mult,1.0,0.75,EXP_NEG,10,-237.0,-23.7,0.1,-470.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-24 vs base $108, band $40) -> turn heat down."
614,B,size_mult,0.75,0.5,EXP_NEG,10,-57.0,-5.7,0.1,-646.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-6 vs base $107, band $40) -> turn heat down."
621,B,size_mult,0.5,0.75,RECOVER,10,1458.0,145.8,0.3,-207.0,40.0,risk_up,Temperature back inside the deadband -> step back toward default. Never above it.
626,B,size_mult,0.75,1.0,HOT,10,2392.0,239.2,0.4,-241.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $239) -> cranks heat UP (this is the hunting behavior).
640,B,size_mult,1.0,1.25,HOT,10,5859.0,585.9,0.4,-551.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $586) -> cranks heat UP (this is the hunting behavior).
645,B,size_mult,1.25,1.5,HOT,10,4619.0,461.9,0.3,-430.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $462) -> cranks heat UP (this is the hunting behavior).
655,B,size_mult,1.5,1.25,EXP_NEG,10,-121.0,-12.1,0.1,-410.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-12 vs base $113, band $40) -> turn heat down."
679,B,size_mult,1.25,1.5,HOT,10,2209.0,220.9,0.4,-195.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $221) -> cranks heat UP (this is the hunting behavior).
702,B,size_mult,1.5,1.25,EXP_NEG,10,-321.0,-32.1,0.0,-298.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-32 vs base $116, band $40) -> turn heat down."
709,B,size_mult,1.25,1.5,HOT,10,1654.0,165.4,0.4,-155.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $165) -> cranks heat UP (this is the hunting behavior).
719,B,size_mult,1.5,1.25,EXP_NEG,10,-210.0,-21.0,0.1,-402.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-21 vs base $116, band $40) -> turn heat down."
724,B,size_mult,1.25,1.0,EXP_NEG,10,-153.0,-15.3,0.1,-357.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-15 vs base $115, band $40) -> turn heat down."
729,B,size_mult,1.0,0.75,EXP_NEG,10,-84.0,-8.4,0.1,-253.0,40.0,risk_down,"Thermostat: room measurably colder than normal (exp $-8 vs base $114, band $40) -> turn heat down."
734,B,size_mult,0.75,1.0,HOT,10,2516.0,251.6,0.2,-289.0,40.0,risk_up,Twitchy thermostat: brief warm spell (exp $252) -> cranks heat UP (this is the hunting behavior).
